scenario,family,phase,criu_opts,pre_dump,post_dump,restore_mem_mib,hub_mode,launch_ok,dump_rc,restore_rc,img_kib,v_pong,v_stat,v_hub,v_tcp,v_live5,v_resume,rereg_ms,verdict,world,dump_err,restore_err
S046all.stri__hub_conn3,S,hub_conn3,strict,none,none,0,normal,1,1,na,27236,na,na,na,na,na,na,na,dump_fail,"","(00.167158) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S046all.stri__hub_conn4,S,hub_conn4,strict,none,none,0,normal,1,1,na,27240,na,na,na,na,na,na,na,dump_fail,"","(00.153498) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S046all.stri__hub_subscribed,S,hub_subscribed,strict,none,none,0,normal,1,1,na,27240,na,na,na,na,na,na,na,dump_fail,"","(00.172577) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S046all.stri__render_conn,S,render_conn,strict,none,none,0,normal,1,1,na,27248,na,na,na,na,na,na,na,dump_fail,"","(00.196019) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S046all.stri__tcp_conn,S,tcp_conn,strict,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.132477) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S046all.stri__epoll_open,S,epoll_open,strict,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.136159) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S046all.stri__svc_listen,S,svc_listen,strict,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.151237) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S046all.stri__udp_open,S,udp_open,strict,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.125435) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S046all.stri__netlink_open,S,netlink_open,strict,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.132578) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S046all.stri__timer_armed,S,timer_armed,strict,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.107432) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S046all.stri__db_watch,S,db_watch,strict,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.123032) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S046all.stri__db_mmap,S,db_mmap,strict,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.119886) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S046all.stri__ready,S,ready,strict,none,none,0,normal,1,1,na,76,na,na,na,na,na,na,na,dump_fail,"","(00.118406) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S046all.stri__steady,S,steady,strict,none,none,0,normal,1,1,na,76,na,na,na,na,na,na,na,dump_fail,"","(00.114053) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S047all.ext___init,S,init,ext_unix,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S047all.ext___sig_pending,S,sig_pending,ext_unix,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S047all.ext___dev_urandom,S,dev_urandom,ext_unix,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S047all.ext___log_open,S,log_open,ext_unix,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S047all.ext___db_open,S,db_open,ext_unix,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S047all.ext___db_lock,S,db_lock,ext_unix,none,none,0,normal,1,1,na,268,na,na,na,na,na,na,na,dump_fail,"","(00.062598) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___db_read_p25,S,db_read_p25,ext_unix,none,none,0,normal,1,1,na,1288,na,na,na,na,na,na,na,dump_fail,"","(00.148959) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___db_read_p50,S,db_read_p50,ext_unix,none,none,0,normal,1,1,na,1288,na,na,na,na,na,na,na,dump_fail,"","(00.118415) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___db_read_p75,S,db_read_p75,ext_unix,none,none,0,normal,1,1,na,1288,na,na,na,na,na,na,na,dump_fail,"","(00.114043) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___db_parse,S,db_parse,ext_unix,none,none,0,normal,1,1,na,1288,na,na,na,na,na,na,na,dump_fail,"","(00.107223) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___db_parse_p25,S,db_parse_p25,ext_unix,none,none,0,normal,1,1,na,1288,na,na,na,na,na,na,na,dump_fail,"","(00.107700) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___db_parse_p50,S,db_parse_p50,ext_unix,none,none,0,normal,1,1,na,1292,na,na,na,na,na,na,na,dump_fail,"","(00.072971) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___db_parse_p75,S,db_parse_p75,ext_unix,none,none,0,normal,1,1,na,1288,na,na,na,na,na,na,na,dump_fail,"","(00.118618) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___epg_index,S,epg_index,ext_unix,none,none,0,normal,1,1,na,13580,na,na,na,na,na,na,na,dump_fail,"","(00.163716) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___epg_index_p25,S,epg_index_p25,ext_unix,none,none,0,normal,1,1,na,4364,na,na,na,na,na,na,na,dump_fail,"","(00.120516) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___epg_index_p50,S,epg_index_p50,ext_unix,none,none,0,normal,1,1,na,7440,na,na,na,na,na,na,na,dump_fail,"","(00.079340) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___epg_index_p75,S,epg_index_p75,ext_unix,none,none,0,normal,1,1,na,10508,na,na,na,na,na,na,na,dump_fail,"","(00.148019) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___epg_text,S,epg_text,ext_unix,none,none,0,normal,1,1,na,13584,na,na,na,na,na,na,na,dump_fail,"","(00.174692) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___epg_reserve,S,epg_reserve,ext_unix,none,none,0,normal,1,1,na,13580,na,na,na,na,na,na,na,dump_fail,"","(00.138792) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___thread1,S,thread1,ext_unix,none,none,0,normal,1,1,na,13596,na,na,na,na,na,na,na,dump_fail,"","(00.156604) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___thread2,S,thread2,ext_unix,none,none,0,normal,1,1,na,13608,na,na,na,na,na,na,na,dump_fail,"","(00.082969) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___thread3,S,thread3,ext_unix,none,none,0,normal,1,1,na,13624,na,na,na,na,na,na,na,dump_fail,"","(00.117403) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___thread4,S,thread4,ext_unix,none,none,0,normal,1,1,na,13636,na,na,na,na,na,na,na,dump_fail,"","(00.135453) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___helper_forked,S,helper_forked,ext_unix,none,none,0,normal,1,1,na,27216,na,na,na,na,na,na,na,dump_fail,"","(00.140222) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___zombie_made,S,zombie_made,ext_unix,none,none,0,normal,1,1,na,27228,na,na,na,na,na,na,na,dump_fail,"","(00.160776) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___selfpipe,S,selfpipe,ext_unix,none,none,0,normal,1,1,na,27228,na,na,na,na,na,na,na,dump_fail,"","(00.135477) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___eventfd_open,S,eventfd_open,ext_unix,none,none,0,normal,1,1,na,27224,na,na,na,na,na,na,na,dump_fail,"","(00.142052) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___shm_map,S,shm_map,ext_unix,none,none,0,normal,1,1,na,27224,na,na,na,na,na,na,na,dump_fail,"","(00.100049) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___workdir,S,workdir,ext_unix,none,none,0,normal,1,1,na,27224,na,na,na,na,na,na,na,dump_fail,"","(00.156517) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___tmp_journal,S,tmp_journal,ext_unix,none,none,0,normal,1,1,na,27232,na,na,na,na,na,na,na,dump_fail,"","(00.116014) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___hub_conn1,S,hub_conn1,ext_unix,none,none,0,normal,1,1,na,27244,na,na,na,na,na,na,na,dump_fail,"","(00.162513) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___hub_conn2,S,hub_conn2,ext_unix,none,none,0,normal,1,1,na,27236,na,na,na,na,na,na,na,dump_fail,"","(00.187133) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___hub_conn3,S,hub_conn3,ext_unix,none,none,0,normal,1,1,na,27236,na,na,na,na,na,na,na,dump_fail,"","(00.140637) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___hub_conn4,S,hub_conn4,ext_unix,none,none,0,normal,1,1,na,27240,na,na,na,na,na,na,na,dump_fail,"","(00.161769) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___hub_subscribed,S,hub_subscribed,ext_unix,none,none,0,normal,1,1,na,27248,na,na,na,na,na,na,na,dump_fail,"","(00.137079) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___render_conn,S,render_conn,ext_unix,none,none,0,normal,1,1,na,27248,na,na,na,na,na,na,na,dump_fail,"","(00.160366) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S047all.ext___tcp_conn,S,tcp_conn,ext_unix,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.126842) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S047all.ext___epoll_open,S,epoll_open,ext_unix,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.134828) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S047all.ext___svc_listen,S,svc_listen,ext_unix,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.118973) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S047all.ext___udp_open,S,udp_open,ext_unix,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.112646) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S047all.ext___netlink_open,S,netlink_open,ext_unix,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.132997) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S047all.ext___timer_armed,S,timer_armed,ext_unix,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.145931) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S047all.ext___db_watch,S,db_watch,ext_unix,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.126586) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S047all.ext___db_mmap,S,db_mmap,ext_unix,none,none,0,normal,1,1,na,72,na,na,na,na,na,na,na,dump_fail,"","(00.116829) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S047all.ext___ready,S,ready,ext_unix,none,none,0,normal,1,1,na,76,na,na,na,na,na,na,na,dump_fail,"","(00.102944) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S047all.ext___steady,S,steady,ext_unix,none,none,0,normal,1,1,na,76,na,na,na,na,na,na,na,dump_fail,"","(00.139219) Error (criu/sk-inet.c:200): inet: Connected TCP socket; consider using --tcp-established option.",""
S048all.tcp___init,S,init,tcp_est,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S048all.tcp___sig_pending,S,sig_pending,tcp_est,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S048all.tcp___dev_urandom,S,dev_urandom,tcp_est,none,none,0,normal,1,0,0,284,na,na,na,na,na,resumed_to_ready,na,ok,"","",""
S048all.tcp___log_open,S,log_open,tcp_est,none,none,0,normal,1,1,na,276,na,na,na,na,na,na,na,dump_fail,"","(00.152635) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S048all.tcp___db_open,S,db_open,tcp_est,none,none,0,normal,1,1,na,276,na,na,na,na,na,na,na,dump_fail,"","(00.121553) Error (criu/sk-unix.c:874): unix: External socket is used. Consider using --ext-unix-sk option.",""
S048all.tcp___db_lock,S,db_lock,tcp_est,none,none,0,normal,1,1,na,268,na,na,na,na,na,na,na,dump_fail,"","(00.134820) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___db_read_p25,S,db_read_p25,tcp_est,none,none,0,normal,1,1,na,1288,na,na,na,na,na,na,na,dump_fail,"","(00.148115) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___db_read_p50,S,db_read_p50,tcp_est,none,none,0,normal,1,1,na,1292,na,na,na,na,na,na,na,dump_fail,"","(00.148867) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___db_read_p75,S,db_read_p75,tcp_est,none,none,0,normal,1,1,na,1288,na,na,na,na,na,na,na,dump_fail,"","(00.140853) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___db_parse,S,db_parse,tcp_est,none,none,0,normal,1,1,na,1288,na,na,na,na,na,na,na,dump_fail,"","(00.140716) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___db_parse_p25,S,db_parse_p25,tcp_est,none,none,0,normal,1,1,na,1288,na,na,na,na,na,na,na,dump_fail,"","(00.125008) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___db_parse_p50,S,db_parse_p50,tcp_est,none,none,0,normal,1,1,na,1288,na,na,na,na,na,na,na,dump_fail,"","(00.124326) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___db_parse_p75,S,db_parse_p75,tcp_est,none,none,0,normal,1,1,na,1288,na,na,na,na,na,na,na,dump_fail,"","(00.115267) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___epg_index,S,epg_index,tcp_est,none,none,0,normal,1,1,na,13580,na,na,na,na,na,na,na,dump_fail,"","(00.139912) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___epg_index_p25,S,epg_index_p25,tcp_est,none,none,0,normal,1,1,na,4364,na,na,na,na,na,na,na,dump_fail,"","(00.126696) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___epg_index_p50,S,epg_index_p50,tcp_est,none,none,0,normal,1,1,na,7436,na,na,na,na,na,na,na,dump_fail,"","(00.138448) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___epg_index_p75,S,epg_index_p75,tcp_est,none,none,0,normal,1,1,na,10508,na,na,na,na,na,na,na,dump_fail,"","(00.165033) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___epg_text,S,epg_text,tcp_est,none,none,0,normal,1,1,na,13580,na,na,na,na,na,na,na,dump_fail,"","(00.113913) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___epg_reserve,S,epg_reserve,tcp_est,none,none,0,normal,1,1,na,13580,na,na,na,na,na,na,na,dump_fail,"","(00.143185) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___thread1,S,thread1,tcp_est,none,none,0,normal,1,1,na,13592,na,na,na,na,na,na,na,dump_fail,"","(00.107365) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___thread2,S,thread2,tcp_est,none,none,0,normal,1,1,na,13608,na,na,na,na,na,na,na,dump_fail,"","(00.138303) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___thread3,S,thread3,tcp_est,none,none,0,normal,1,1,na,13620,na,na,na,na,na,na,na,dump_fail,"","(00.147859) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___thread4,S,thread4,tcp_est,none,none,0,normal,1,1,na,13636,na,na,na,na,na,na,na,dump_fail,"","(00.107819) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___helper_forked,S,helper_forked,tcp_est,none,none,0,normal,1,1,na,27220,na,na,na,na,na,na,na,dump_fail,"","(00.160339) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___zombie_made,S,zombie_made,tcp_est,none,none,0,normal,1,1,na,27216,na,na,na,na,na,na,na,dump_fail,"","(00.128412) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___selfpipe,S,selfpipe,tcp_est,none,none,0,normal,1,1,na,27224,na,na,na,na,na,na,na,dump_fail,"","(00.151101) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___eventfd_open,S,eventfd_open,tcp_est,none,none,0,normal,1,1,na,27224,na,na,na,na,na,na,na,dump_fail,"","(00.137194) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___shm_map,S,shm_map,tcp_est,none,none,0,normal,1,1,na,27224,na,na,na,na,na,na,na,dump_fail,"","(00.145844) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___workdir,S,workdir,tcp_est,none,none,0,normal,1,1,na,27224,na,na,na,na,na,na,na,dump_fail,"","(00.166867) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
S048all.tcp___tmp_journal,S,tmp_journal,tcp_est,none,none,0,normal,1,1,na,27240,na,na,na,na,na,na,na,dump_fail,"","(00.150092) Error (criu/file-lock.c:110): Some file locks are hold by dumping tasks! You can try --file-locks to dump them.",""
